link,brand,size,product_name,new_price,old_price
https://www.grailed.com/listings/67573838-japanese-brand-x-number-n-ine-x-streetwear-number-n-ine-denim-spellout-box-v-neck-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=915690c9e23e6e53a2d19a166bd50019,JAPANESE BRAND × NUMBER (N)INE × STREETWEAR,S,Number (N)ine Denim SpellOut Box V-neck T-shirt,72,
https://www.grailed.com/listings/67731077-number-n-ine-vintage-faded-numbernine-of-school-visual-zipper-pocket?g_aidx=Listing_by_date_added_production&g_aqid=acbc714c68f5d634367fb620185e702b,NUMBER (N)INE,32,💥 Vintage faded numbernine of school visual zipper pocket,72,
https://www.grailed.com/listings/67858712-number-n-ine-number-niine-emblem-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=4cb1d1e3f071d514202604cef4de8bd8,NUMBER (N)INE,M,Number niine EMBLEM T-shirt,72,
https://www.grailed.com/listings/67512568-number-n-ine-number-nine-mickey-mouse-nn-short-sleeve-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=1e4e59aa238c903141996e6211ca187f,NUMBER (N)INE,L,Number Nine Mickey Mouse NN Short Sleeve T-Shirt,72,91.0
https://www.grailed.com/listings/67486640-archival-clothing-x-japanese-brand-x-number-n-ine-number-n-ine-mickey-eddie-vedder-black-tee-size-4-with-tags?g_aidx=Listing_by_date_added_production&g_aqid=09ac960342d9dce7bac74a821aa65941,ARCHIVAL CLOTHING × JAPANESE BRAND × NUMBER (N)INE,XL,Number (N)ine Mickey Eddie Vedder Black Tee size 4 with Tags,73,115.0
https://www.grailed.com/listings/67449158-number-n-ine-number-nine-milk-cookies-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=48c47e78311392eb04384b40dcd05704,NUMBER (N)INE,S,Number nine MILK&COOKIES T-SHIRT,75,
https://www.grailed.com/listings/67779539-number-n-ine-archive-number-nine-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=89343ce8a237cd031cebd31fd0717237,NUMBER (N)INE,M,Archive Number Nine t-shirt,75,
https://www.grailed.com/listings/67779248-number-n-ine-archive-number-nine-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=89343ce8a237cd031cebd31fd0717237,NUMBER (N)INE,S,Archive Number Nine t-shirt,75,
https://www.grailed.com/listings/67440732-number-n-ine-number-nine-school-of-visual-comedy-t-shirt-tee?g_aidx=Listing_by_date_added_production&g_aqid=26221160d3e83ae36bd6cce1f66f4be5,NUMBER (N)INE,L,number nine SCHOOL OF VISUAL COMEDY T-SHIRT tee,75,
https://www.grailed.com/listings/67860325-number-n-ine-number-nine-fender-logo-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=4cb1d1e3f071d514202604cef4de8bd8,NUMBER (N)INE,XL,Number nine fender logo T-SHIRT,75,
https://www.grailed.com/listings/67779015-number-n-ine-archive-number-nine-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=89343ce8a237cd031cebd31fd0717237,NUMBER (N)INE,S,Archive Number Nine t-shirt,75,
https://www.grailed.com/listings/67702549-japanese-brand-x-number-n-ine-x-streetwear-number-nine-x-marlboro-bandana-paisley-tee?g_aidx=Listing_by_date_added_production&g_aqid=945e20fd191c3662114ae656c9b05b47,JAPANESE BRAND × NUMBER (N)INE × STREETWEAR,M,Number Nine x Marlboro Bandana Paisley Tee,75,
https://www.grailed.com/listings/67447279-number-n-ine-number-nine-william-cut-up-long-sleeve?g_aidx=Listing_by_date_added_production&g_aqid=48c47e78311392eb04384b40dcd05704,NUMBER (N)INE,M,Number Nine “William” Cut-Up Long Sleeve,76,85.0
https://www.grailed.com/listings/67834158-number-n-ine-number-n-ine-portland-pocket-tee?g_aidx=Listing_by_date_added_production&g_aqid=2f2d39f8507eb39de9bd401e9eea412d,NUMBER (N)INE,M,Number (N)ine Portland Pocket Tee,76,
https://www.grailed.com/listings/67430422-number-n-ine-x-takahiromiyashita-the-soloist-number-n-ine-tee?g_aidx=Listing_by_date_added_production&g_aqid=26221160d3e83ae36bd6cce1f66f4be5,NUMBER (N)INE × TAKAHIROMIYASHITA THE SOLOIST.,L,NUMBER (N)INE TEE,77,
https://www.grailed.com/listings/67647743-number-n-ine-x-takahiromiyashita-the-soloist-rare-number-n-ine-triangle-tee?g_aidx=Listing_by_date_added_production&g_aqid=b918f6d8545ef4507b80386104e292af,NUMBER (N)INE × TAKAHIROMIYASHITA THE SOLOIST.,M,*Rare* Number (N) ine Triangle Tee,78,
https://www.grailed.com/listings/67855695-number-n-ine-x-towncraft-diamond-cardigan?g_aidx=Listing_by_date_added_production&g_aqid=4cb1d1e3f071d514202604cef4de8bd8,NUMBER (N)INE × TOWNCRAFT,L,Diamond Cardigan,78,
https://www.grailed.com/listings/67756281-number-n-ine-aw2005-the-high-streets-logo-pins-set?g_aidx=Listing_by_date_added_production&g_aqid=bb76420d3a52cfe8a1444d980d4067ba,NUMBER (N)INE,OS,AW2005 “The High Streets” Logo Pins Set,80,
https://www.grailed.com/listings/67519256-number-n-ine-x-vintage-number-n-ine-motion-spellout-logo-tshirt?g_aidx=Listing_by_date_added_production&g_aqid=20457b7e011106340c75451d5eb84be4,NUMBER (N)INE × VINTAGE,S,Number (N)ine Motion Spellout Logo Tshirt,80,
https://www.grailed.com/listings/67556700-number-n-ine-x-takahiromiyashita-the-soloist-number-n-ine-back-script-shirt?g_aidx=Listing_by_date_added_production&g_aqid=915690c9e23e6e53a2d19a166bd50019,NUMBER (N)INE × TAKAHIROMIYASHITA THE SOLOIST.,L,Number (N)ine Back Script Shirt,80,
https://www.grailed.com/listings/67519271-number-n-ine-x-vintage-number-n-ine-multi-spellout-blank-pocket-tshirt?g_aidx=Listing_by_date_added_production&g_aqid=20457b7e011106340c75451d5eb84be4,NUMBER (N)INE × VINTAGE,M,Number (N)ine Multi Spellout Blank Pocket Tshirt,80,
https://www.grailed.com/listings/67585924-number-n-ine-number-nine-brown-jacket?g_aidx=Listing_by_date_added_production&g_aqid=915690c9e23e6e53a2d19a166bd50019,NUMBER (N)INE,L,NUMBER NINE Brown Jacket,80,200.0
https://www.grailed.com/listings/67866493-number-n-ine-x-takahiromiyashita-the-soloist-thesoloist-x-number-n-ine-short-sleeve-t-shirt-gray-m?g_aidx=Listing_by_date_added_production&g_aqid=4cb1d1e3f071d514202604cef4de8bd8,NUMBER (N)INE × TAKAHIROMIYASHITA THE SOLOIST.,M,TheSoloIst. x NUMBER (N)INE Short Sleeve T-Shirt Gray M,80,
https://www.grailed.com/listings/67650472-number-n-ine-x-takahiromiyashita-the-soloist-number-nine-x-malboro-shield-tees?g_aidx=Listing_by_date_added_production&g_aqid=b918f6d8545ef4507b80386104e292af,NUMBER (N)INE × TAKAHIROMIYASHITA THE SOLOIST.,M,Number Nine x Malboro Shield Tees,80,
https://www.grailed.com/listings/67819016-japanese-brand-x-marlboro-x-number-n-ine-marlboro-x-number-n-nine-rethinking-conversations?g_aidx=Listing_by_date_added_production&g_aqid=481300e316f6f5d55db16f4bfcd243b9,JAPANESE BRAND × MARLBORO × NUMBER (N)INE,M,MARLBORO X NUMBER (N)NINE RETHINKING CONVERSATIONS,80,
https://www.grailed.com/listings/67374330-archival-clothing-x-japanese-brand-x-number-n-ine-number-n-ine-logo-text-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=e193cf715e2ddc618a84251cb506663e,ARCHIVAL CLOTHING × JAPANESE BRAND × NUMBER (N)INE,M,Number (N)ine logo text t shirt,80,
https://www.grailed.com/listings/67856312-number-n-ine-x-takahiromiyashita-the-soloist-x-vintage-vintage-number-nine-very-rare?g_aidx=Listing_by_date_added_production&g_aqid=4cb1d1e3f071d514202604cef4de8bd8,NUMBER (N)INE × TAKAHIROMIYASHITA THE SOLOIST. × VINTAGE,M,VINTAGE NUMBER NINE VERY RARE,80,
https://www.grailed.com/listings/67499360-number-n-ine-x-streetwear-x-vintage-vintage-britney-otto-cap?g_aidx=Listing_by_date_added_production&g_aqid=20457b7e011106340c75451d5eb84be4,NUMBER (N)INE × STREETWEAR × VINTAGE,OS,Vintage Britney otto cap,80,
https://www.grailed.com/listings/67467971-if-six-was-nine-x-number-n-ine-x-streetwear-vintage-number-nine-music-logo-t-shirt-l077?g_aidx=Listing_by_date_added_production&g_aqid=48c47e78311392eb04384b40dcd05704,IF SIX WAS NINE × NUMBER (N)INE × STREETWEAR,S,Vintage Number (Nine) Music Logo t-shirt - L077,80,
https://www.grailed.com/listings/67525486-number-n-ine-number-n-ine-ss07-umbrella-tee?g_aidx=Listing_by_date_added_production&g_aqid=1e4e59aa238c903141996e6211ca187f,NUMBER (N)INE,M,NUMBER (N)INE SS07 Umbrella Tee,80,
https://www.grailed.com/listings/67691635-japanese-brand-x-marlboro-x-number-n-ine-number-nine-marlboro-step-up-out-of-your-box-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=945e20fd191c3662114ae656c9b05b47,JAPANESE BRAND × MARLBORO × NUMBER (N)INE,M,Number Nine Marlboro Step Up Out Of Your Box T-Shirt,80,
https://www.grailed.com/listings/67513957-marlboro-x-number-n-ine-number-nine-rethinking-conventions-tee?g_aidx=Listing_by_date_added_production&g_aqid=20457b7e011106340c75451d5eb84be4,MARLBORO × NUMBER (N)INE,M,Number Nine Rethinking Conventions Tee,81,90.0
https://www.grailed.com/listings/67731766-number-n-ine-send-offers-number-n-ine-pocket-back-logo-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=acbc714c68f5d634367fb620185e702b,NUMBER (N)INE,M,SEND OFFERS‼️ Number (N)ine Pocket Back Logo T-Shirt,81,100.0
https://www.grailed.com/listings/67832758-number-n-ine-number-nine-mirror?g_aidx=Listing_by_date_added_production&g_aqid=2f2d39f8507eb39de9bd401e9eea412d,NUMBER (N)INE,M,Number Nine Mirror,81,
https://www.grailed.com/listings/67733072-number-n-ine-send-offers-number-n-ine-split-logo-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=acbc714c68f5d634367fb620185e702b,NUMBER (N)INE,M,SEND OFFERS‼️ Number (N)ine Split Logo T-shirt,81,100.0
https://www.grailed.com/listings/67731735-number-n-ine-send-offers-number-n-ine-pocket-back-logo-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=acbc714c68f5d634367fb620185e702b,NUMBER (N)INE,M,SEND OFFERS‼️ Number (N)ine Pocket Back Logo T-Shirt,81,100.0
https://www.grailed.com/listings/67755749-number-n-ine-x-takahiromiyashita-the-soloist-the-number-niners-ss16-tee?g_aidx=Listing_by_date_added_production&g_aqid=bb76420d3a52cfe8a1444d980d4067ba,NUMBER (N)INE × TAKAHIROMIYASHITA THE SOLOIST.,L,THE NUMBER NINERS SS16 Tee,81,
https://www.grailed.com/listings/67781110-marlboro-x-number-n-ine-number-nine-x-malboro-shirt?g_aidx=Listing_by_date_added_production&g_aqid=89343ce8a237cd031cebd31fd0717237,MARLBORO × NUMBER (N)INE,M,Number Nine x Malboro Shirt,81,
