link,brand,size,product_name,new_price,old_price
https://www.grailed.com/listings/66190119-alpinestars-x-racing-x-vintage-vintage-alpinestars-big-logo-tee?g_aidx=Listing_by_date_added_production&g_aqid=e63dc60782a701559cf80cf27d7a50f5,ALPINESTARS × RACING × VINTAGE,L,VINTAGE ALPINESTARS BIG LOGO TEE,35,
https://www.grailed.com/listings/66199552-alpinestars-x-moto-alpinestar-moto-shorts-size-34-l-logo-cycling?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS × MOTO,34,Alpinestar Moto shorts size 34 L logo cycling,35,
https://www.grailed.com/listings/63966594-alpinestars-x-moto-x-racing-vintage-alpinestars-belt?g_aidx=Listing_by_date_added_production&g_aqid=8fea283cc0baa3dcde3464e948a87777,ALPINESTARS × MOTO × RACING,OS,Vintage Alpinestars Belt,35,
https://www.grailed.com/listings/62149658-alpinestars-x-racing-x-yamaha-rare-alpinestars-yamaha-racing-50th-anniversary-shirt?g_aidx=Listing_by_date_added_production&g_aqid=6ffaec2d7174863dd2bd15f6d677af4b,ALPINESTARS × RACING × YAMAHA,M,Rare Alpinestars Yamaha Racing 50th Anniversary Shirt,36,135.0
https://www.grailed.com/listings/61399262-alpinestars-x-streetwear-x-yamaha-vintage-alpinestars-yamaha-cap?g_aidx=Listing_by_date_added_production&g_aqid=6ffaec2d7174863dd2bd15f6d677af4b,ALPINESTARS × STREETWEAR × YAMAHA,OS,Vintage AlpineStars YAMAHA CAP,36,
https://www.grailed.com/listings/63684027-alpinestars-x-racing-x-vintage-alpinestars-gp-pro-motorcycle-gloves-y2k-rave?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS × RACING × VINTAGE,OS,Alpinestars GP Pro motorcycle gloves y2k rave,37,59.0
https://www.grailed.com/listings/65852771-a-flex-x-alpinestars-x-vintage-vintage-alpinstars-fitted-hat?g_aidx=Listing_by_date_added_production&g_aqid=e63dc60782a701559cf80cf27d7a50f5,A FLEX × ALPINESTARS × VINTAGE,OS,Vintage Alpinstars fitted hat,38,
https://www.grailed.com/listings/67752695-alpinestars-vintage-motox-racing-pant?g_aidx=Listing_by_date_added_production&g_aqid=7f271a73954cc7df0356172e94f02334,ALPINESTARS,29,vintage motox racing pant,40,
https://www.grailed.com/listings/63674501-alpinestars-x-racing-mens-alpinestars-light-jacket-racing-size-s-windbreaker?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS × RACING,S,Mens Alpinestars Light Jacket Racing size S windbreaker,40,45.0
https://www.grailed.com/listings/66665182-alpinestars-x-racing-x-vintage-alpinestars-racing-hyper-light-2-shorts-size-30?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS × RACING × VINTAGE,30,Alpinestars Racing Hyper Light 2 Shorts Size 30,40,
