link,brand,size,product_name,new_price,old_price
https://www.grailed.com/listings/30851367-mowalola-mowalola-puff-puff-trucker?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,OS,Mowalola Puff Puff Trucker,162,200.0
https://www.grailed.com/listings/51974273-mowalola-mowalola-ring?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,OS,Mowalola Ring,170,
https://www.grailed.com/listings/49888104-mowalola-mowalola-ring?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,OS,Mowalola Ring,170,
https://www.grailed.com/listings/67872023-mowalola-mowalola-buckle-hat?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,OS,Mowalola Buckle Hat,171,190.0
https://www.grailed.com/listings/66668241-mowalola-mowalola-puff-puff-trucker-hat?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,OS,Mowalola “Puff Puff” Trucker Hat,175,
https://www.grailed.com/listings/65610731-mowalola-mowalola-track-tee?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,S,Mowalola Track tee,180,
https://www.grailed.com/listings/57984220-mowalola-mowalola-yellow-bloody-mouth-cropped-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,L,Mowalola Yellow Bloody Mouth Cropped T-shirt,185,
https://www.grailed.com/listings/66661443-mowalola-mowalola-seyitan-plush-backpack?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,OS,Mowalola Seyitan Plush Backpack,185,
https://www.grailed.com/listings/66817476-mowalola-mowalola-double-sweat-t?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,XS,Mowalola double sweat t,200,
https://www.grailed.com/listings/67668948-mowalola-mowalola-sabi-boi-shirt?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,S,Mowalola Sabi Boi Shirt,215,
https://www.grailed.com/listings/62106444-mowalola-am-i-a-mowa-fan-hoodie?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,XL,Am I A Mowa Fan? Hoodie,218,300.0
https://www.grailed.com/listings/66328897-kanye-west-x-mowalola-x-yeezy-season-yzy-x-mowalola-wet-tank?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,KANYE WEST × MOWALOLA × YEEZY SEASON,S,YZY x MOWALOLA “WET” TANK,220,
https://www.grailed.com/listings/46369383-mowalola-monsterz-tee?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,XL,Monsterz Tee,225,250.0
https://www.grailed.com/listings/61878516-mowalola-red-orange-colorblock-dropout-logo-cropped-baby-tee?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,M,Red & Orange Colorblock Dropout Logo Cropped Baby Tee,243,300.0
